VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, NORMAL.w, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
9735, 44206, -11.10372,  8.98981, -27.26391, -0.10516,  0.61914,  0.77832,  0.00,  0.99072, -0.00238,  0.13574,  1.00,  1.00,  1.00,  1.00,  1.00,  0.38745,  0.15735,  0.63482,  0.60208,  0.63482,  0.60208,  0.63482,  0.60208
9736, 44214, -10.5544,  8.59093, -27.06127,  0.0188,  0.47339,  0.88086,  0.00,  0.99951, -0.0309, -0.00473,  1.00,  1.00,  1.00,  1.00,  1.00,  0.56348,  0.00384,  0.63669,  0.60071,  0.63669,  0.60071,  0.63669,  0.60071
9737, 44210, -10.53765,  8.99121, -27.23965, -0.02509,  0.58887,  0.80811,  0.00,  0.99902, -0.01409,  0.04129,  1.00,  1.00,  1.00,  1.00,  1.00,  0.56299,  0.15735,  0.63668,  0.60208,  0.63668,  0.60208,  0.63668,  0.60208
9738, 44215, -11.63589,  8.18929, -27.54555, -0.9707, -0.01945,  0.23877,  0.00,  0.23926, -0.0351,  0.97021,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39111,  0.01686,  0.5458,  0.61423,  0.5458,  0.61423,  0.5458,  0.61423
9739, 44216, -11.55683,  8.17907, -27.22516, -0.69678, -0.01497,  0.71729,  0.00,  0.71729, -0.04163,  0.6958,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26001,  0.01677,  0.5472,  0.61423,  0.5472,  0.61423,  0.5472,  0.61423
9740, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9741, 44215, -11.63589,  8.18929, -27.54555, -0.9707, -0.01945,  0.23877,  0.00,  0.23926, -0.0351,  0.97021,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39111,  0.01686,  0.5458,  0.61423,  0.5458,  0.61423,  0.5458,  0.61423
9742, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9743, 44218, -11.64217,  8.52551, -27.54398, -0.93115,  0.22583,  0.28638,  0.00,  0.28271, -0.04871,  0.95801,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39209,  0.13794,  0.54579,  0.61532,  0.54579,  0.61532,  0.54579,  0.61532
9744, 44216, -11.55683,  8.17907, -27.22516, -0.69678, -0.01497,  0.71729,  0.00,  0.71729, -0.04163,  0.6958,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26001,  0.01677,  0.5472,  0.61423,  0.5472,  0.61423,  0.5472,  0.61423
9745, 44219, -11.29453,  8.50476, -27.15696, -0.23254,  0.2793,  0.93164,  0.00,  0.9668, -0.03708,  0.25244,  1.00,  1.00,  1.00,  1.00,  1.00, -0.14941,  0.14001,  0.54838,  0.61534,  0.54838,  0.61534,  0.54838,  0.61534
9746, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9747, 44220, -11.15139,  8.91879, -27.38223, -0.20496,  0.56689,  0.79785,  0.00,  0.96582, -0.01398,  0.25806,  1.00,  1.00,  1.00,  1.00,  1.00, -0.15002,  0.40186,  0.54837,  0.61769,  0.54837,  0.61769,  0.54837,  0.61769
9748, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9749, 44219, -11.29453,  8.50476, -27.15696, -0.23254,  0.2793,  0.93164,  0.00,  0.9668, -0.03708,  0.25244,  1.00,  1.00,  1.00,  1.00,  1.00, -0.14941,  0.14001,  0.54838,  0.61534,  0.54838,  0.61534,  0.54838,  0.61534
9750, 44220, -11.15139,  8.91879, -27.38223, -0.20496,  0.56689,  0.79785,  0.00,  0.96582, -0.01398,  0.25806,  1.00,  1.00,  1.00,  1.00,  1.00, -0.15002,  0.40186,  0.54837,  0.61769,  0.54837,  0.61769,  0.54837,  0.61769
9751, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9752, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9753, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9754, 44218, -11.64217,  8.52551, -27.54398, -0.93115,  0.22583,  0.28638,  0.00,  0.28271, -0.04871,  0.95801,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39209,  0.13794,  0.54579,  0.61532,  0.54579,  0.61532,  0.54579,  0.61532
9755, 44217, -11.56347,  8.51521, -27.22449, -0.66553,  0.24817,  0.7041,  0.00,  0.71826, -0.04312,  0.69434,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26099,  0.13904,  0.54719,  0.61533,  0.54719,  0.61533,  0.54719,  0.61533
9756, 44216, -11.55683,  8.17907, -27.22516, -0.69678, -0.01497,  0.71729,  0.00,  0.71729, -0.04163,  0.6958,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26001,  0.01677,  0.5472,  0.61423,  0.5472,  0.61423,  0.5472,  0.61423
9757, 44222, -11.28749,  8.16868, -27.15739, -0.24402, -0.00657,  0.96973,  0.00,  0.96924, -0.03641,  0.24365,  1.00,  1.00,  1.00,  1.00,  1.00, -0.14856,  0.01666,  0.54839,  0.61423,  0.54839,  0.61423,  0.54839,  0.61423
9758, 44219, -11.29453,  8.50476, -27.15696, -0.23254,  0.2793,  0.93164,  0.00,  0.9668, -0.03708,  0.25244,  1.00,  1.00,  1.00,  1.00,  1.00, -0.14941,  0.14001,  0.54838,  0.61534,  0.54838,  0.61534,  0.54838,  0.61534
9759, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9760, 44223, -11.53399,  8.921, -27.68707, -0.79736,  0.49854,  0.33984,  0.00,  0.39063, -0.00269,  0.92041,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39282,  0.39868,  0.54578,  0.61766,  0.54578,  0.61766,  0.54578,  0.61766
9761, 44218, -11.64217,  8.52551, -27.54398, -0.93115,  0.22583,  0.28638,  0.00,  0.28271, -0.04871,  0.95801,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39209,  0.13794,  0.54579,  0.61532,  0.54579,  0.61532,  0.54579,  0.61532
9762, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9763, 44223, -11.53399,  8.921, -27.68707, -0.79736,  0.49854,  0.33984,  0.00,  0.39063, -0.00269,  0.92041,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39282,  0.39868,  0.54578,  0.61766,  0.54578,  0.61766,  0.54578,  0.61766
9764, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9765, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9766, 44225, -11.36723,  9.25429, -27.87138, -0.72705,  0.63965,  0.24927,  0.00,  0.36475,  0.05261,  0.92969,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39429,  0.64941,  0.54577,  0.61992,  0.54577,  0.61992,  0.54577,  0.61992
9767, 44223, -11.53399,  8.921, -27.68707, -0.79736,  0.49854,  0.33984,  0.00,  0.39063, -0.00269,  0.92041,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39282,  0.39868,  0.54578,  0.61766,  0.54578,  0.61766,  0.54578,  0.61766
9768, 44226, -11.11889,  9.51172, -27.90292, -0.51416,  0.74609,  0.42358,  0.00,  0.59229, -0.04846,  0.8042,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26416,  0.97119,  0.54716,  0.62281,  0.54716,  0.62281,  0.54716,  0.62281
9769, 44225, -11.36723,  9.25429, -27.87138, -0.72705,  0.63965,  0.24927,  0.00,  0.36475,  0.05261,  0.92969,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39429,  0.64941,  0.54577,  0.61992,  0.54577,  0.61992,  0.54577,  0.61992
9770, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9771, 44227, -10.94898,  9.52222, -27.84368, -0.22168,  0.70215,  0.67676,  0.00,  0.95361,  0.01025,  0.30151,  1.00,  1.00,  1.00,  1.00,  1.00, -0.15222,  0.97363,  0.54835,  0.62283,  0.54835,  0.62283,  0.54835,  0.62283
9772, 44226, -11.11889,  9.51172, -27.90292, -0.51416,  0.74609,  0.42358,  0.00,  0.59229, -0.04846,  0.8042,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26416,  0.97119,  0.54716,  0.62281,  0.54716,  0.62281,  0.54716,  0.62281
9773, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9774, 44227, -10.94898,  9.52222, -27.84368, -0.22168,  0.70215,  0.67676,  0.00,  0.95361,  0.01025,  0.30151,  1.00,  1.00,  1.00,  1.00,  1.00, -0.15222,  0.97363,  0.54835,  0.62283,  0.54835,  0.62283,  0.54835,  0.62283
9775, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9776, 44228, -11.04218,  9.26221, -27.61906, -0.21484,  0.65576,  0.72412,  0.00,  0.96338,  0.0195,  0.26807,  1.00,  1.00,  1.00,  1.00,  1.00, -0.151,  0.65332,  0.54836,  0.61995,  0.54836,  0.61995,  0.54836,  0.61995
9777, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9778, 44220, -11.15139,  8.91879, -27.38223, -0.20496,  0.56689,  0.79785,  0.00,  0.96582, -0.01398,  0.25806,  1.00,  1.00,  1.00,  1.00,  1.00, -0.15002,  0.40186,  0.54837,  0.61769,  0.54837,  0.61769,  0.54837,  0.61769
9779, 44228, -11.04218,  9.26221, -27.61906, -0.21484,  0.65576,  0.72412,  0.00,  0.96338,  0.0195,  0.26807,  1.00,  1.00,  1.00,  1.00,  1.00, -0.151,  0.65332,  0.54836,  0.61995,  0.54836,  0.61995,  0.54836,  0.61995
9780, 44221, -11.41643,  8.9199, -27.4543, -0.55078,  0.56201,  0.6167,  0.00,  0.75098,  0.01139,  0.66016,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26172,  0.40015,  0.54718,  0.61768,  0.54718,  0.61768,  0.54718,  0.61768
9781, 44228, -11.04218,  9.26221, -27.61906, -0.21484,  0.65576,  0.72412,  0.00,  0.96338,  0.0195,  0.26807,  1.00,  1.00,  1.00,  1.00,  1.00, -0.151,  0.65332,  0.54836,  0.61995,  0.54836,  0.61995,  0.54836,  0.61995
9782, 44224, -11.27822,  9.25822, -27.67772, -0.50684,  0.6709,  0.5415,  0.00,  0.74414,  0.0231,  0.66748,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26294,  0.65137,  0.54717,  0.61993,  0.54717,  0.61993,  0.54717,  0.61993
9783, 44226, -11.11889,  9.51172, -27.90292, -0.51416,  0.74609,  0.42358,  0.00,  0.59229, -0.04846,  0.8042,  1.00,  1.00,  1.00,  1.00,  1.00, -0.26416,  0.97119,  0.54716,  0.62281,  0.54716,  0.62281,  0.54716,  0.62281
9784, 44229, -11.1214,  9.50139, -28.04932, -0.70068,  0.69531,  0.15942,  0.00,  0.21667, -0.00548,  0.97607,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39575,  0.96924,  0.54575,  0.62279,  0.54575,  0.62279,  0.54575,  0.62279
9785, 44225, -11.36723,  9.25429, -27.87138, -0.72705,  0.63965,  0.24927,  0.00,  0.36475,  0.05261,  0.92969,  1.00,  1.00,  1.00,  1.00,  1.00, -0.39429,  0.64941,  0.54577,  0.61992,  0.54577,  0.61992,  0.54577,  0.61992
9786, 44230,  10.84837,  10.42097, -29.2768,  0.63086,  0.771,  0.09039,  0.00, -0.17004,  0.02362,  0.98535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03302,  0.00384,  0.66074,  0.60071,  0.66074,  0.60071,  0.66074,  0.60071
9787, 44231,  10.56801,  10.69167, -29.56201,  0.59229,  0.80225,  0.07288,  0.00, -0.22986,  0.08154,  0.96973, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03195,  0.15735,  0.66072,  0.60224,  0.66072,  0.60224,  0.66072,  0.60224
9788, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9789, 44230,  10.84837,  10.42097, -29.2768,  0.63086,  0.771,  0.09039,  0.00, -0.17004,  0.02362,  0.98535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03302,  0.00384,  0.66074,  0.60071,  0.66074,  0.60071,  0.66074,  0.60071
9790, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9791, 44233,  10.79904,  10.42313, -28.88405,  0.59033,  0.78809,  0.17432,  0.00, -0.34668,  0.05252,  0.93652, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.00384,  0.66229,  0.60071,  0.66229,  0.60071,  0.66229,  0.60071
9792, 44233,  10.79904,  10.42313, -28.88405,  0.59033,  0.78809,  0.17432,  0.00, -0.34668,  0.05252,  0.93652, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.00384,  0.66229,  0.60071,  0.66229,  0.60071,  0.66229,  0.60071
9793, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9794, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9795, 44235,  10.13057,  10.98189, -29.44255,  0.34766,  0.88965,  0.29639,  0.00, -0.79541,  0.11224,  0.5957, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.39697,  0.66317,  0.60464,  0.66317,  0.60464,  0.66317,  0.60464
9796, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9797, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9798, 44235,  10.13057,  10.98189, -29.44255,  0.34766,  0.88965,  0.29639,  0.00, -0.79541,  0.11224,  0.5957, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.39697,  0.66317,  0.60464,  0.66317,  0.60464,  0.66317,  0.60464
9799, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9800, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9801, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9802, 44232,  10.4816,  10.71418, -29.21812,  0.58838,  0.80078,  0.1142,  0.00, -0.31519,  0.0968,  0.94434, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16284,  0.15735,  0.66228,  0.60224,  0.66228,  0.60224,  0.66228,  0.60224
9803, 44231,  10.56801,  10.69167, -29.56201,  0.59229,  0.80225,  0.07288,  0.00, -0.22986,  0.08154,  0.96973, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03195,  0.15735,  0.66072,  0.60224,  0.66072,  0.60224,  0.66072,  0.60224
9804, 44237,  9.69891,  11.43398, -30.18455,  0.36401,  0.88037,  0.30371,  0.00, -0.78369,  0.1134,  0.61035, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.97949,  0.66317,  0.61046,  0.66317,  0.61046,  0.66317,  0.61046
9805, 44235,  10.13057,  10.98189, -29.44255,  0.34766,  0.88965,  0.29639,  0.00, -0.79541,  0.11224,  0.5957, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.39697,  0.66317,  0.60464,  0.66317,  0.60464,  0.66317,  0.60464
9806, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9807, 44237,  9.69891,  11.43398, -30.18455,  0.36401,  0.88037,  0.30371,  0.00, -0.78369,  0.1134,  0.61035, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.97949,  0.66317,  0.61046,  0.66317,  0.61046,  0.66317,  0.61046
9808, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9809, 44238,  9.73984,  11.39345, -30.24686,  0.65332,  0.75537,  0.05634,  0.00, -0.5127,  0.38623,  0.7666, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.97949,  0.66229,  0.61046,  0.66229,  0.61046,  0.66229,  0.61046
9810, 44233,  10.79904,  10.42313, -28.88405,  0.59033,  0.78809,  0.17432,  0.00, -0.34668,  0.05252,  0.93652, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.00384,  0.66229,  0.60071,  0.66229,  0.60071,  0.66229,  0.60071
9811, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9812, 44239,  10.67195,  10.42631, -28.66913,  0.38696,  0.83496,  0.39111,  0.00, -0.74072,  0.02867,  0.67139, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23792,  0.00384,  0.66317,  0.60071,  0.66317,  0.60071,  0.66317,  0.60071
9813, 44240,  10.45587,  10.43008, -28.55177,  0.17603,  0.83643,  0.51904,  0.00, -0.93262, -0.02699,  0.35962, -1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.00384,  0.66421,  0.60071,  0.66421,  0.60071,  0.66421,  0.60071
9814, 44239,  10.67195,  10.42631, -28.66913,  0.38696,  0.83496,  0.39111,  0.00, -0.74072,  0.02867,  0.67139, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23792,  0.00384,  0.66317,  0.60071,  0.66317,  0.60071,  0.66317,  0.60071
9815, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9816, 44240,  10.45587,  10.43008, -28.55177,  0.17603,  0.83643,  0.51904,  0.00, -0.93262, -0.02699,  0.35962, -1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.00384,  0.66421,  0.60071,  0.66421,  0.60071,  0.66421,  0.60071
9817, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9818, 44241,  10.20575,  10.73873, -28.97578,  0.13452,  0.86328,  0.48657,  0.00, -0.96094, -0.00633,  0.27686, -1.00,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.15735,  0.66421,  0.60224,  0.66421,  0.60224,  0.66421,  0.60224
9819, 44235,  10.13057,  10.98189, -29.44255,  0.34766,  0.88965,  0.29639,  0.00, -0.79541,  0.11224,  0.5957, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.39697,  0.66317,  0.60464,  0.66317,  0.60464,  0.66317,  0.60464
9820, 44241,  10.20575,  10.73873, -28.97578,  0.13452,  0.86328,  0.48657,  0.00, -0.96094, -0.00633,  0.27686, -1.00,  1.00,  1.00,  1.00,  1.00,  0.32544,  0.15735,  0.66421,  0.60224,  0.66421,  0.60224,  0.66421,  0.60224
9821, 44234,  10.40281,  10.74728, -29.03663,  0.37695,  0.85986,  0.34473,  0.00, -0.75439,  0.06915,  0.65283, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23706,  0.15735,  0.66316,  0.60224,  0.66316,  0.60224,  0.66316,  0.60224
9822, 44238,  9.73984,  11.39345, -30.24686,  0.65332,  0.75537,  0.05634,  0.00, -0.5127,  0.38623,  0.7666, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.97949,  0.66229,  0.61046,  0.66229,  0.61046,  0.66229,  0.61046
9823, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9824, 44242,  10.25461,  10.9192, -29.8445,  0.62793,  0.77686,  0.04691,  0.00, -0.19556,  0.09918,  0.97559, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03311,  0.39697,  0.66074,  0.60464,  0.66074,  0.60464,  0.66074,  0.60464
9825, 44236,  10.2044,  10.94458, -29.57246,  0.60498,  0.79297,  0.06921,  0.00, -0.33154,  0.172,  0.92773, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16394,  0.39697,  0.66229,  0.60464,  0.66229,  0.60464,  0.66229,  0.60464
9826, 44231,  10.56801,  10.69167, -29.56201,  0.59229,  0.80225,  0.07288,  0.00, -0.22986,  0.08154,  0.96973, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03195,  0.15735,  0.66072,  0.60224,  0.66072,  0.60224,  0.66072,  0.60224
9827, 44242,  10.25461,  10.9192, -29.8445,  0.62793,  0.77686,  0.04691,  0.00, -0.19556,  0.09918,  0.97559, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03311,  0.39697,  0.66074,  0.60464,  0.66074,  0.60464,  0.66074,  0.60464
9828, 44238,  9.73984,  11.39345, -30.24686,  0.65332,  0.75537,  0.05634,  0.00, -0.5127,  0.38623,  0.7666, -1.00,  1.00,  1.00,  1.00,  1.00,  0.16382,  0.97949,  0.66229,  0.61046,  0.66229,  0.61046,  0.66229,  0.61046
9829, 44242,  10.25461,  10.9192, -29.8445,  0.62793,  0.77686,  0.04691,  0.00, -0.19556,  0.09918,  0.97559, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03311,  0.39697,  0.66074,  0.60464,  0.66074,  0.60464,  0.66074,  0.60464
9830, 44243,  9.76766,  11.3659, -30.29011,  0.66113,  0.74951,  0.03778,  0.00, -0.52197,  0.4231,  0.74023, -1.00,  1.00,  1.00,  1.00,  1.00,  0.03302,  0.97949,  0.66074,  0.61046,  0.66074,  0.61046,  0.66074,  0.61046
9831, 44237,  9.69891,  11.43398, -30.18455,  0.36401,  0.88037,  0.30371,  0.00, -0.78369,  0.1134,  0.61035, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.97949,  0.66317,  0.61046,  0.66317,  0.61046,  0.66317,  0.61046
9832, 44244,  9.96718,  10.98173, -29.3996,  0.06384,  0.8833,  0.46436,  0.00, -0.97656, -0.04022,  0.21082, -1.00,  1.00,  1.00,  1.00,  1.00,  0.32617,  0.39697,  0.66422,  0.60464,  0.66422,  0.60464,  0.66422,  0.60464
9833, 44235,  10.13057,  10.98189, -29.44255,  0.34766,  0.88965,  0.29639,  0.00, -0.79541,  0.11224,  0.5957, -1.00,  1.00,  1.00,  1.00,  1.00,  0.23804,  0.39697,  0.66317,  0.60464,  0.66317,  0.60464,  0.66317,  0.60464
