VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y
4188, 821, -0.67434, -0.06055,  0.08635, -0.8248,  0.5648,  0.02649, -0.54062, -0.80149,  0.25562, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4108,  0.60283,  0.4108,  0.60283,  0.4108,  0.60283,  0.4108,  0.60283
4189, 825, -0.6757, -0.0643,  0.09185, -0.87151,  0.44202,  0.21233, -0.40127, -0.89172,  0.20932, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41276,  0.60102,  0.41276,  0.60102,  0.41276,  0.60102,  0.41276,  0.60102
4190, 824, -0.66827, -0.05627,  0.09994, -0.77777,  0.53749,  0.32586, -0.43621, -0.83482,  0.33585, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40942,  0.59653,  0.40942,  0.59653,  0.40942,  0.59653,  0.40942,  0.59653
4191, 817, -0.65383, -0.04245,  0.09847, -0.46041,  0.88753,  0.01793, -0.69602, -0.37345,  0.61327, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40189,  0.59279,  0.40189,  0.59279,  0.40189,  0.59279,  0.40189,  0.59279
4192, 822, -0.65691, -0.04557,  0.10374, -0.60426,  0.75137,  0.26517, -0.54477, -0.63245,  0.55067, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40451,  0.59203,  0.40451,  0.59203,  0.40451,  0.59203,  0.40451,  0.59203
4193, 826, -0.64618, -0.04175,  0.11261, -0.48058,  0.79185,  0.37686, -0.44168, -0.58981,  0.67605, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594
4194, 817, -0.65383, -0.04245,  0.09847, -0.46041,  0.88753,  0.01793, -0.69602, -0.37345,  0.61327, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40189,  0.59279,  0.40189,  0.59279,  0.40189,  0.59279,  0.40189,  0.59279
4195, 826, -0.64618, -0.04175,  0.11261, -0.48058,  0.79185,  0.37686, -0.44168, -0.58981,  0.67605, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594
4196, 819, -0.64288, -0.03855,  0.10751, -0.32376,  0.93703,  0.13096, -0.56057, -0.30148,  0.77127, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597
4197, 819, -0.64288, -0.03855,  0.10751, -0.32376,  0.93703,  0.13096, -0.56057, -0.30148,  0.77127, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597
4198, 826, -0.64618, -0.04175,  0.11261, -0.48058,  0.79185,  0.37686, -0.44168, -0.58981,  0.67605, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594
4199, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4200, 819, -0.64288, -0.03855,  0.10751, -0.32376,  0.93703,  0.13096, -0.56057, -0.30148,  0.77127, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597,  0.40078,  0.58597
4201, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4202, 775, -0.63235, -0.03738,  0.11534, -0.15808,  0.95414,  0.25422, -0.3895, -0.29684,  0.87188, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799
4203, 775, -0.63235, -0.03738,  0.11534, -0.15808,  0.95414,  0.25422, -0.3895, -0.29684,  0.87188, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799
4204, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4205, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4206, 775, -0.63235, -0.03738,  0.11534, -0.15808,  0.95414,  0.25422, -0.3895, -0.29684,  0.87188, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799,  0.4017,  0.5799
4207, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4208, 773, -0.63085, -0.03888,  0.11575,  0.78439,  0.13434,  0.60554, -0.4404, -0.56684,  0.69623, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901
4209, 773, -0.63085, -0.03888,  0.11575,  0.78439,  0.13434,  0.60554, -0.4404, -0.56684,  0.69623, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901
4210, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4211, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4212, 773, -0.63085, -0.03888,  0.11575,  0.78439,  0.13434,  0.60554, -0.4404, -0.56684,  0.69623, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901,  0.40201,  0.57901
4213, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4214, 771, -0.62959, -0.04804,  0.11356,  0.82049, -0.02386,  0.57117, -0.36745, -0.78741,  0.49495, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544
4215, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4216, 830, -0.63559, -0.05381,  0.12194,  0.82048, -0.02387,  0.57118, -0.25391, -0.91039,  0.32669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784
4217, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4218, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4219, 831, -0.63734, -0.04713,  0.12474,  0.70005,  0.10705,  0.70603, -0.29851, -0.8543,  0.42551, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019
4220, 830, -0.63559, -0.05381,  0.12194,  0.82048, -0.02387,  0.57118, -0.25391, -0.91039,  0.32669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784
4221, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4222, 831, -0.63734, -0.04713,  0.12474,  0.70005,  0.10705,  0.70603, -0.29851, -0.8543,  0.42551, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019
4223, 828, -0.63431, -0.04202,  0.1206,  0.74803,  0.11839,  0.65302, -0.36933, -0.74326,  0.55782, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974,  0.4043,  0.57974
4224, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4225, 832, -0.63897, -0.04581,  0.12451, -0.42763,  0.61619,  0.66139, -0.28985, -0.7865,  0.54535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40645,  0.58095,  0.40645,  0.58095,  0.40645,  0.58095,  0.40645,  0.58095
4226, 831, -0.63734, -0.04713,  0.12474,  0.70005,  0.10705,  0.70603, -0.29851, -0.8543,  0.42551, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019,  0.40677,  0.58019
4227, 826, -0.64618, -0.04175,  0.11261, -0.48058,  0.79185,  0.37686, -0.44168, -0.58981,  0.67605, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594,  0.40342,  0.58594
4228, 832, -0.63897, -0.04581,  0.12451, -0.42763,  0.61619,  0.66139, -0.28985, -0.7865,  0.54535, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40645,  0.58095,  0.40645,  0.58095,  0.40645,  0.58095,  0.40645,  0.58095
4229, 827, -0.63587, -0.0406,  0.12027, -0.32239,  0.80586,  0.49664, -0.33684, -0.58798,  0.73541, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054,  0.40397,  0.58054
4230, 771, -0.62959, -0.04804,  0.11356,  0.82049, -0.02386,  0.57117, -0.36745, -0.78741,  0.49495, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544
4231, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4232, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4233, 771, -0.62959, -0.04804,  0.11356,  0.82049, -0.02386,  0.57117, -0.36745, -0.78741,  0.49495, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544,  0.40465,  0.57544
4234, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4235, 769, -0.62789, -0.06041,  0.1106,  0.82049, -0.02387,  0.57116, -0.23391, -0.92568,  0.29734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176
4236, 769, -0.62789, -0.06041,  0.1106,  0.82049, -0.02387,  0.57116, -0.23391, -0.92568,  0.29734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176
4237, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4238, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4239, 769, -0.62789, -0.06041,  0.1106,  0.82049, -0.02387,  0.57116, -0.23391, -0.92568,  0.29734, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176,  0.40956,  0.57176
4240, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4241, 767, -0.62645, -0.07087,  0.1081,  0.8205, -0.02387,  0.57115, -0.12302, -0.98309,  0.13564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949
4242, 767, -0.62645, -0.07087,  0.1081,  0.8205, -0.02387,  0.57115, -0.12302, -0.98309,  0.13564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949
4243, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4244, 835, -0.62859, -0.08486,  0.11059,  0.82048, -0.02388,  0.57117, -0.02139, -0.99971, -0.01106, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031
4245, 767, -0.62645, -0.07087,  0.1081,  0.8205, -0.02387,  0.57115, -0.12302, -0.98309,  0.13564, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949,  0.41421,  0.56949
4246, 835, -0.62859, -0.08486,  0.11059,  0.82048, -0.02388,  0.57117, -0.02139, -0.99971, -0.01106, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031
4247, 765, -0.62478, -0.08304,  0.10519,  0.82049, -0.02387,  0.57116, -0.03184, -0.99949,  0.00397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767
4248, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4249, 836, -0.63365, -0.0869,  0.11777,  0.82048, -0.02388,  0.57117, -0.00955, -0.99956, -0.02806, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42135,  0.57378,  0.42135,  0.57378,  0.42135,  0.57378,  0.42135,  0.57378
4250, 835, -0.62859, -0.08486,  0.11059,  0.82048, -0.02388,  0.57117, -0.02139, -0.99971, -0.01106, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031
4251, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4252, 837, -0.63472, -0.07453,  0.11983,  0.82048, -0.02387,  0.57118, -0.08195, -0.99372,  0.07618, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492
4253, 836, -0.63365, -0.0869,  0.11777,  0.82048, -0.02388,  0.57117, -0.00955, -0.99956, -0.02806, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42135,  0.57378,  0.42135,  0.57378,  0.42135,  0.57378,  0.42135,  0.57378
4254, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4255, 837, -0.63472, -0.07453,  0.11983,  0.82048, -0.02387,  0.57118, -0.08195, -0.99372,  0.07618, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492
4256, 834, -0.62996, -0.07254,  0.11307,  0.82048, -0.02387,  0.57117, -0.10314, -0.98891,  0.10682, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179,  0.41521,  0.57179
4257, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4258, 838, -0.63532, -0.06389,  0.12113,  0.82048, -0.02387,  0.57118, -0.16649, -0.96579,  0.19881, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762
4259, 837, -0.63472, -0.07453,  0.11983,  0.82048, -0.02387,  0.57118, -0.08195, -0.99372,  0.07618, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492,  0.41636,  0.57492
4260, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4261, 830, -0.63559, -0.05381,  0.12194,  0.82048, -0.02387,  0.57118, -0.25391, -0.91039,  0.32669, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784,  0.4085,  0.57784
4262, 838, -0.63532, -0.06389,  0.12113,  0.82048, -0.02387,  0.57118, -0.16649, -0.96579,  0.19881, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762
4263, 829, -0.63282, -0.0507,  0.11809,  0.82048, -0.02386,  0.57117, -0.30481, -0.86352,  0.40178, -1.00,  1.00,  1.00,  1.00,  1.00,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675,  0.40665,  0.57675
4264, 838, -0.63532, -0.06389,  0.12113,  0.82048, -0.02387,  0.57118, -0.16649, -0.96579,  0.19881, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762,  0.41221,  0.5762
4265, 833, -0.63132, -0.06205,  0.11546,  0.82049, -0.02387,  0.57117, -0.19792, -0.9492,  0.24465, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379,  0.41086,  0.57379
4266, 765, -0.62478, -0.08304,  0.10519,  0.82049, -0.02387,  0.57116, -0.03184, -0.99949,  0.00397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767
4267, 835, -0.62859, -0.08486,  0.11059,  0.82048, -0.02388,  0.57117, -0.02139, -0.99971, -0.01106, -1.00,  1.00,  1.00,  1.00,  1.00,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031,  0.4206,  0.57031
4268, 839, -0.62679, -0.09802,  0.10744,  0.82049, -0.02388,  0.57117,  0.05481, -0.99124, -0.12017, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692
4269, 765, -0.62478, -0.08304,  0.10519,  0.82049, -0.02387,  0.57116, -0.03184, -0.99949,  0.00397, -1.00,  1.00,  1.00,  1.00,  1.00,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767,  0.41989,  0.56767
4270, 839, -0.62679, -0.09802,  0.10744,  0.82049, -0.02388,  0.57117,  0.05481, -0.99124, -0.12017, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692
4271, 761, -0.62297, -0.0962,  0.10204,  0.82049, -0.02387,  0.57117,  0.05049, -0.9922, -0.11401, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648
4272, 761, -0.62297, -0.0962,  0.10204,  0.82049, -0.02387,  0.57117,  0.05049, -0.9922, -0.11401, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648
4273, 839, -0.62679, -0.09802,  0.10744,  0.82049, -0.02388,  0.57117,  0.05481, -0.99124, -0.12017, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692
4274, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4275, 761, -0.62297, -0.0962,  0.10204,  0.82049, -0.02387,  0.57117,  0.05049, -0.9922, -0.11401, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648,  0.42617,  0.56648
4276, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4277, 762, -0.6209, -0.11126,  0.09843,  0.82048, -0.02388,  0.57117,  0.13151, -0.96445, -0.22923, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43344,  0.56596,  0.43344,  0.56596,  0.43344,  0.56596,  0.43344,  0.56596
4278, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4279, 777, -0.61883, -0.12632,  0.09483,  0.82049, -0.02388,  0.57117,  0.20972, -0.91689, -0.3396, -1.00,  1.00,  1.00,  1.00,  1.00,  0.44072,  0.56645,  0.44072,  0.56645,  0.44072,  0.56645,  0.44072,  0.56645
4280, 762, -0.6209, -0.11126,  0.09843,  0.82048, -0.02388,  0.57117,  0.13151, -0.96445, -0.22923, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43344,  0.56596,  0.43344,  0.56596,  0.43344,  0.56596,  0.43344,  0.56596
4281, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4282, 841, -0.62265, -0.12814,  0.10024,  0.82049, -0.02388,  0.57117,  0.20515, -0.92027, -0.33318, -1.00,  1.00,  1.00,  1.00,  1.00,  0.44036,  0.56917,  0.44036,  0.56917,  0.44036,  0.56917,  0.44036,  0.56917
4283, 777, -0.61883, -0.12632,  0.09483,  0.82049, -0.02388,  0.57117,  0.20972, -0.91689, -0.3396, -1.00,  1.00,  1.00,  1.00,  1.00,  0.44072,  0.56645,  0.44072,  0.56645,  0.44072,  0.56645,  0.44072,  0.56645
4284, 842, -0.63023, -0.1157,  0.11165,  0.82048, -0.02388,  0.57117,  0.1313, -0.96455, -0.22894, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727
4285, 841, -0.62265, -0.12814,  0.10024,  0.82049, -0.02388,  0.57117,  0.20515, -0.92027, -0.33318, -1.00,  1.00,  1.00,  1.00,  1.00,  0.44036,  0.56917,  0.44036,  0.56917,  0.44036,  0.56917,  0.44036,  0.56917
4286, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4287, 839, -0.62679, -0.09802,  0.10744,  0.82049, -0.02388,  0.57117,  0.05481, -0.99124, -0.12017, -1.00,  1.00,  1.00,  1.00,  1.00,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692,  0.42654,  0.5692
4288, 842, -0.63023, -0.1157,  0.11165,  0.82048, -0.02388,  0.57117,  0.1313, -0.96455, -0.22894, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727
4289, 840, -0.62472, -0.11308,  0.10384,  0.82049, -0.02388,  0.57117,  0.13108, -0.96465, -0.22863, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872,  0.43345,  0.56872
4290, 842, -0.63023, -0.1157,  0.11165,  0.82048, -0.02388,  0.57117,  0.1313, -0.96455, -0.22894, -1.00,  1.00,  1.00,  1.00,  1.00,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727,  0.43346,  0.5727
