VTX, IDX, POSITION.x, POSITION.y, POSITION.z, NORMAL.x, NORMAL.y, NORMAL.z, TANGENT.x, TANGENT.y, TANGENT.z, TANGENT.w, COLOR.x, COLOR.y, COLOR.z, COLOR.w, TEXCOORD0.x, TEXCOORD0.y, TEXCOORD1.x, TEXCOORD1.y, TEXCOORD2.x, TEXCOORD2.y, TEXCOORD3.x, TEXCOORD3.y, TEXCOORD3.z
1099, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1100, 393,  0.31745, -0.01553,  0.10332,  0.11489,  0.92205, -0.36962, -0.0851, -0.36158, -0.92845, -1.00,  0.28627,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.66443,  0.05479,  0.66443,  0.05479,  0.31745, -0.01553,  0.10332
1101, 393,  0.31745, -0.01553,  0.10332,  0.11489,  0.92205, -0.36962, -0.0851, -0.36158, -0.92845, -1.00,  0.28627,  0.00,  0.00,  2.00,  1.0025,  0.4449,  0.66443,  0.05479,  0.66443,  0.05479,  0.31745, -0.01553,  0.10332
1102, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1103, 394,  0.40762,  0.00935,  0.20168,  0.23902,  0.91904, -0.31343, -0.08421, -0.30196, -0.9496, -1.00,  0.78431,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.64092,  0.07255,  0.64092,  0.07255,  0.40762,  0.00935,  0.20168
1104, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1105, 391,  0.16411,  0.0071,  0.11879, -0.09852,  0.97512, -0.19857, -0.09046, -0.20749, -0.97404, -1.00,  0.00,  0.00,  0.00,  2.00,  1.00,  0.00,  0.66424,  0.02075,  0.66424,  0.02075,  0.16411,  0.0071,  0.11879
1106, 395,  0.1925,  0.00017,  0.34086, -0.34666,  0.91959,  0.18488, -0.09631,  0.16116, -0.98222, -1.00,  0.57647,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.61483,  0.02234,  0.61483,  0.02234,  0.1925,  0.00017,  0.34086
1107, 396,  0.4029,  0.02189,  0.44048, -0.01446,  0.92781,  0.37278, -0.10295,  0.36946, -0.92353, -1.00,  0.74902,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.58853,  0.06651,  0.58853,  0.06651,  0.4029,  0.02189,  0.44048
1108, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1109, 395,  0.1925,  0.00017,  0.34086, -0.34666,  0.91959,  0.18488, -0.09631,  0.16116, -0.98222, -1.00,  0.57647,  0.00,  0.00,  2.00,  0.3541,  0.0208,  0.61483,  0.02234,  0.61483,  0.02234,  0.1925,  0.00017,  0.34086
1110, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1111, 397,  0.44667,  0.02389,  0.36632,  0.40747,  0.9102, -0.07423, -0.11363, -0.03012, -0.99307, -1.00,  0.76078,  0.00,  0.00,  2.00,  0.21,  0.7521,  0.60381,  0.07829,  0.60381,  0.07829,  0.44667,  0.02389,  0.36632
1112, 394,  0.40762,  0.00935,  0.20168,  0.23902,  0.91904, -0.31343, -0.08421, -0.30196, -0.9496, -1.00,  0.78431,  0.00,  0.00,  2.00,  0.6952,  0.6771,  0.64092,  0.07255,  0.64092,  0.07255,  0.40762,  0.00935,  0.20168
1113, 397,  0.44667,  0.02389,  0.36632,  0.40747,  0.9102, -0.07423, -0.11363, -0.03012, -0.99307, -1.00,  0.76078,  0.00,  0.00,  2.00,  0.21,  0.7521,  0.60381,  0.07829,  0.60381,  0.07829,  0.44667,  0.02389,  0.36632
1114, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1115, 398,  0.4226,  0.03586,  0.39965,  0.2196,  0.96007,  0.17333, -0.11557,  0.20202, -0.97254, -1.00,  0.76863,  0.00,  0.00,  2.00,  0.1239,  0.6689,  0.59722,  0.07192,  0.59722,  0.07192,  0.4226,  0.03586,  0.39965
1116, 392,  0.33795,  0.0624,  0.30407,  0.00165,  0.99993,  0.01185, -0.09402,  0.01195, -0.9955, -1.00,  0.74118,  0.00,  0.00,  2.00,  0.4209,  0.4509,  0.61994,  0.05525,  0.61994,  0.05525,  0.33795,  0.0624,  0.30407
1117, 396,  0.4029,  0.02189,  0.44048, -0.01446,  0.92781,  0.37278, -0.10295,  0.36946, -0.92353, -1.00,  0.74902,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.58853,  0.06651,  0.58853,  0.06651,  0.4029,  0.02189,  0.44048
1118, 398,  0.4226,  0.03586,  0.39965,  0.2196,  0.96007,  0.17333, -0.11557,  0.20202, -0.97254, -1.00,  0.76863,  0.00,  0.00,  2.00,  0.1239,  0.6689,  0.59722,  0.07192,  0.59722,  0.07192,  0.4226,  0.03586,  0.39965
1119, 398,  0.4226,  0.03586,  0.39965,  0.2196,  0.96007,  0.17333, -0.11557,  0.20202, -0.97254, -1.00,  0.76863,  0.00,  0.00,  2.00,  0.1239,  0.6689,  0.59722,  0.07192,  0.59722,  0.07192,  0.4226,  0.03586,  0.39965
1120, 399,  0.47995,  0.00743,  0.43923,  0.30981,  0.92592,  0.2161, -0.12078,  0.26377, -0.95699, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.58719,  0.08347,  0.58719,  0.08347,  0.47995,  0.00743,  0.43923
1121, 397,  0.44667,  0.02389,  0.36632,  0.40747,  0.9102, -0.07423, -0.11363, -0.03012, -0.99307, -1.00,  0.76078,  0.00,  0.00,  2.00,  0.21,  0.7521,  0.60381,  0.07829,  0.60381,  0.07829,  0.44667,  0.02389,  0.36632
1122, 399,  0.47995,  0.00743,  0.43923,  0.30981,  0.92592,  0.2161, -0.12078,  0.26377, -0.95699, -1.00,  1.00,  0.00,  0.00,  2.00, -0.0072,  0.8199,  0.58719,  0.08347,  0.58719,  0.08347,  0.47995,  0.00743,  0.43923
1123, 398,  0.4226,  0.03586,  0.39965,  0.2196,  0.96007,  0.17333, -0.11557,  0.20202, -0.97254, -1.00,  0.76863,  0.00,  0.00,  2.00,  0.1239,  0.6689,  0.59722,  0.07192,  0.59722,  0.07192,  0.4226,  0.03586,  0.39965
1124, 396,  0.4029,  0.02189,  0.44048, -0.01446,  0.92781,  0.37278, -0.10295,  0.36946, -0.92353, -1.00,  0.74902,  0.00,  0.00,  2.00,  0.0103,  0.5982,  0.58853,  0.06651,  0.58853,  0.06651,  0.4029,  0.02189,  0.44048
1125, 400,  0.21384,  0.07814,  0.23014,  0.22449,  0.80884, -0.54348,  0.81899, -0.45883, -0.34456, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.75093,  0.70986,  0.75093,  0.70986,  0.21384,  0.07814,  0.23014
1126, 401,  0.24157, -0.00038,  0.18986,  0.40565,  0.52648, -0.74717,  0.69178, -0.71112, -0.1255, -1.00,  0.17647,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.7663,  0.6999,  0.7663,  0.6999,  0.24157, -0.00038,  0.18986
1127, 402,  0.17472,  0.04891,  0.19577,  0.0713,  0.73917, -0.66974,  0.82708, -0.41913, -0.37453, -1.00,  0.11373,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.74934,  0.69726,  0.74934,  0.69726,  0.17472,  0.04891,  0.19577
1128, 402,  0.17472,  0.04891,  0.19577,  0.0713,  0.73917, -0.66974,  0.82708, -0.41913, -0.37453, -1.00,  0.11373,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.74934,  0.69726,  0.74934,  0.69726,  0.17472,  0.04891,  0.19577
1129, 403,  0.1801,  0.10593,  0.29098,  0.137,  0.89785, -0.41844,  0.84161, -0.32829, -0.42886, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5499,  0.3245,  0.73731,  0.71824,  0.73731,  0.71824,  0.1801,  0.10593,  0.29098
1130, 400,  0.21384,  0.07814,  0.23014,  0.22449,  0.80884, -0.54348,  0.81899, -0.45883, -0.34456, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.75093,  0.70986,  0.75093,  0.70986,  0.21384,  0.07814,  0.23014
1131, 401,  0.24157, -0.00038,  0.18986,  0.40565,  0.52648, -0.74717,  0.69178, -0.71112, -0.1255, -1.00,  0.17647,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.7663,  0.6999,  0.7663,  0.6999,  0.24157, -0.00038,  0.18986
1132, 400,  0.21384,  0.07814,  0.23014,  0.22449,  0.80884, -0.54348,  0.81899, -0.45883, -0.34456, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.75093,  0.70986,  0.75093,  0.70986,  0.21384,  0.07814,  0.23014
1133, 404,  0.29757,  0.04722,  0.26222,  0.42001,  0.76415, -0.48955,  0.77282, -0.58396, -0.24848, -1.00,  0.67843,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.76618,  0.72221,  0.76618,  0.72221,  0.29757,  0.04722,  0.26222
1134, 403,  0.1801,  0.10593,  0.29098,  0.137,  0.89785, -0.41844,  0.84161, -0.32829, -0.42886, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5499,  0.3245,  0.73731,  0.71824,  0.73731,  0.71824,  0.1801,  0.10593,  0.29098
1135, 404,  0.29757,  0.04722,  0.26222,  0.42001,  0.76415, -0.48955,  0.77282, -0.58396, -0.24848, -1.00,  0.67843,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.76618,  0.72221,  0.76618,  0.72221,  0.29757,  0.04722,  0.26222
1136, 400,  0.21384,  0.07814,  0.23014,  0.22449,  0.80884, -0.54348,  0.81899, -0.45883, -0.34456, -1.00,  0.32549,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.75093,  0.70986,  0.75093,  0.70986,  0.21384,  0.07814,  0.23014
1137, 404,  0.29757,  0.04722,  0.26222,  0.42001,  0.76415, -0.48955,  0.77282, -0.58396, -0.24848, -1.00,  0.67843,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.76618,  0.72221,  0.76618,  0.72221,  0.29757,  0.04722,  0.26222
1138, 403,  0.1801,  0.10593,  0.29098,  0.137,  0.89785, -0.41844,  0.84161, -0.32829, -0.42886, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5499,  0.3245,  0.73731,  0.71824,  0.73731,  0.71824,  0.1801,  0.10593,  0.29098
1139, 405,  0.25541,  0.11607,  0.37754,  0.33332,  0.85816, -0.39046,  0.81638, -0.46987, -0.33577, -1.00,  1.00,  0.00,  0.00,  2.00,  0.6396,  0.6972,  0.74305,  0.74212,  0.74305,  0.74212,  0.25541,  0.11607,  0.37754
1140, 403,  0.1801,  0.10593,  0.29098,  0.137,  0.89785, -0.41844,  0.84161, -0.32829, -0.42886, -1.00,  0.79608,  0.00,  0.00,  2.00,  0.5499,  0.3245,  0.73731,  0.71824,  0.73731,  0.71824,  0.1801,  0.10593,  0.29098
1141, 402,  0.17472,  0.04891,  0.19577,  0.0713,  0.73917, -0.66974,  0.82708, -0.41913, -0.37453, -1.00,  0.11373,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.74934,  0.69726,  0.74934,  0.69726,  0.17472,  0.04891,  0.19577
1142, 406,  0.07145,  0.07997,  0.26653, -0.09037,  0.85664, -0.50793,  0.8424, -0.20629, -0.49779, -1.00,  0.54902,  0.00,  0.00,  2.00,  0.3122,  0.0294,  0.72208,  0.69933,  0.72208,  0.69933,  0.07145,  0.07997,  0.26653
1143, 407,  0.01582,  0.08985,  0.24706,  0.03354,  0.8959, -0.44298,  0.48641, -0.40183, -0.77584, -1.00,  0.44314,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.69234,  0.76962,  0.69234,  0.76962,  0.01582,  0.08985,  0.24706
1144, 408,  0.01082,  0.02269,  0.18365,  0.06216,  0.68275, -0.72801,  0.45212, -0.66955, -0.58932, -1.00,  0.03922,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.70776,  0.75964,  0.70776,  0.75964,  0.01082,  0.02269,  0.18365
1145, 409, -0.03828,  0.06998,  0.23147, -0.16012,  0.86355, -0.47817,  0.48818, -0.35175, -0.79872, -1.00,  0.47451,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.69075,  0.75699,  0.69075,  0.75699, -0.03828,  0.06998,  0.23147
1146, 409, -0.03828,  0.06998,  0.23147, -0.16012,  0.86355, -0.47817,  0.48818, -0.35175, -0.79872, -1.00,  0.47451,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.69075,  0.75699,  0.69075,  0.75699, -0.03828,  0.06998,  0.23147
1147, 410,  0.02109,  0.10724,  0.31872,  0.03723,  0.95605, -0.29082,  0.48666, -0.27153, -0.83032, -1.00,  0.70196,  0.00,  0.00,  2.00,  0.5563,  0.3289,  0.6791,  0.77831,  0.6791,  0.77831,  0.02109,  0.10724,  0.31872
1148, 407,  0.01582,  0.08985,  0.24706,  0.03354,  0.8959, -0.44298,  0.48641, -0.40183, -0.77584, -1.00,  0.44314,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.69234,  0.76962,  0.69234,  0.76962,  0.01582,  0.08985,  0.24706
1149, 408,  0.01082,  0.02269,  0.18365,  0.06216,  0.68275, -0.72801,  0.45212, -0.66955, -0.58932, -1.00,  0.03922,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.70776,  0.75964,  0.70776,  0.75964,  0.01082,  0.02269,  0.18365
1150, 407,  0.01582,  0.08985,  0.24706,  0.03354,  0.8959, -0.44298,  0.48641, -0.40183, -0.77584, -1.00,  0.44314,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.69234,  0.76962,  0.69234,  0.76962,  0.01582,  0.08985,  0.24706
1151, 411,  0.10006,  0.05129,  0.22672,  0.22486,  0.83867, -0.49605,  0.47539, -0.53882, -0.69547, -1.00,  0.26667,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.70763,  0.78201,  0.70763,  0.78201,  0.10006,  0.05129,  0.22672
1152, 410,  0.02109,  0.10724,  0.31872,  0.03723,  0.95605, -0.29082,  0.48666, -0.27153, -0.83032, -1.00,  0.70196,  0.00,  0.00,  2.00,  0.5563,  0.3289,  0.6791,  0.77831,  0.6791,  0.77831,  0.02109,  0.10724,  0.31872
1153, 411,  0.10006,  0.05129,  0.22672,  0.22486,  0.83867, -0.49605,  0.47539, -0.53882, -0.69547, -1.00,  0.26667,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.70763,  0.78201,  0.70763,  0.78201,  0.10006,  0.05129,  0.22672
1154, 407,  0.01582,  0.08985,  0.24706,  0.03354,  0.8959, -0.44298,  0.48641, -0.40183, -0.77584, -1.00,  0.44314,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.69234,  0.76962,  0.69234,  0.76962,  0.01582,  0.08985,  0.24706
1155, 411,  0.10006,  0.05129,  0.22672,  0.22486,  0.83867, -0.49605,  0.47539, -0.53882, -0.69547, -1.00,  0.26667,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.70763,  0.78201,  0.70763,  0.78201,  0.10006,  0.05129,  0.22672
1156, 410,  0.02109,  0.10724,  0.31872,  0.03723,  0.95605, -0.29082,  0.48666, -0.27153, -0.83032, -1.00,  0.70196,  0.00,  0.00,  2.00,  0.5563,  0.3289,  0.6791,  0.77831,  0.6791,  0.77831,  0.02109,  0.10724,  0.31872
1157, 412,  0.12919,  0.09586,  0.35684,  0.22229,  0.90603, -0.36013,  0.4853, -0.42319, -0.76511, -1.00,  1.00,  0.00,  0.00,  2.00,  0.6427,  0.6985,  0.68464,  0.80205,  0.68464,  0.80205,  0.12919,  0.09586,  0.35684
1158, 410,  0.02109,  0.10724,  0.31872,  0.03723,  0.95605, -0.29082,  0.48666, -0.27153, -0.83032, -1.00,  0.70196,  0.00,  0.00,  2.00,  0.5563,  0.3289,  0.6791,  0.77831,  0.6791,  0.77831,  0.02109,  0.10724,  0.31872
1159, 409, -0.03828,  0.06998,  0.23147, -0.16012,  0.86355, -0.47817,  0.48818, -0.35175, -0.79872, -1.00,  0.47451,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.69075,  0.75699,  0.69075,  0.75699, -0.03828,  0.06998,  0.23147
1160, 413, -0.09068,  0.08898,  0.34656, -0.21728,  0.94234, -0.25454,  0.47734, -0.12489, -0.8698, -1.00,  0.76471,  0.00,  0.00,  2.00,  0.3162,  0.0303,  0.66367,  0.75913,  0.66367,  0.75913, -0.09068,  0.08898,  0.34656
1161, 414, -0.22743,  0.08645, -0.23398,  0.0707,  0.78225,  0.61894,  0.63898, -0.51199,  0.57409,  1.00,  0.82353,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.48841,  0.91054,  0.48841,  0.91054, -0.22743,  0.08645, -0.23398
1162, 415, -0.21737,  0.0071, -0.1875,  0.15497,  0.5139,  0.84374,  0.58575, -0.73554,  0.34041,  1.00,  0.29412,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.50382,  0.90056,  0.50382,  0.90056, -0.21737,  0.0071, -0.1875
1163, 416, -0.13896,  0.05237, -0.23692,  0.26301,  0.73574,  0.62411,  0.62212, -0.62377,  0.47316,  1.00,  0.4549,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.50369,  0.92292,  0.50369,  0.92292, -0.13896,  0.05237, -0.23692
1164, 415, -0.21737,  0.0071, -0.1875,  0.15497,  0.5139,  0.84374,  0.58575, -0.73554,  0.34041,  1.00,  0.29412,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.50382,  0.90056,  0.50382,  0.90056, -0.21737,  0.0071, -0.1875
1165, 414, -0.22743,  0.08645, -0.23398,  0.0707,  0.78225,  0.61894,  0.63898, -0.51199,  0.57409,  1.00,  0.82353,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.48841,  0.91054,  0.48841,  0.91054, -0.22743,  0.08645, -0.23398
1166, 417, -0.27671,  0.05879, -0.2147, -0.11924,  0.72172,  0.68183,  0.64173, -0.46798,  0.60759,  1.00,  0.71765,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.48682,  0.89791,  0.48682,  0.89791, -0.27671,  0.05879, -0.2147
1167, 416, -0.13896,  0.05237, -0.23692,  0.26301,  0.73574,  0.62411,  0.62212, -0.62377,  0.47316,  1.00,  0.4549,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.50369,  0.92292,  0.50369,  0.92292, -0.13896,  0.05237, -0.23692
1168, 418, -0.23936,  0.1194, -0.30121,  0.02709,  0.87377,  0.48559,  0.64154, -0.38773,  0.66188,  1.00,  0.98824,  0.00,  0.00,  2.00,  0.5457,  0.3235,  0.47449,  0.91887,  0.47449,  0.91887, -0.23936,  0.1194, -0.30121
1169, 414, -0.22743,  0.08645, -0.23398,  0.0707,  0.78225,  0.61894,  0.63898, -0.51199,  0.57409,  1.00,  0.82353,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.48841,  0.91054,  0.48841,  0.91054, -0.22743,  0.08645, -0.23398
1170, 418, -0.23936,  0.1194, -0.30121,  0.02709,  0.87377,  0.48559,  0.64154, -0.38773,  0.66188,  1.00,  0.98824,  0.00,  0.00,  2.00,  0.5457,  0.3235,  0.47449,  0.91887,  0.47449,  0.91887, -0.23936,  0.1194, -0.30121
1171, 417, -0.27671,  0.05879, -0.2147, -0.11924,  0.72172,  0.68183,  0.64173, -0.46798,  0.60759,  1.00,  0.71765,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.48682,  0.89791,  0.48682,  0.89791, -0.27671,  0.05879, -0.2147
1172, 414, -0.22743,  0.08645, -0.23398,  0.0707,  0.78225,  0.61894,  0.63898, -0.51199,  0.57409,  1.00,  0.82353,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.48841,  0.91054,  0.48841,  0.91054, -0.22743,  0.08645, -0.23398
1173, 418, -0.23936,  0.1194, -0.30121,  0.02709,  0.87377,  0.48559,  0.64154, -0.38773,  0.66188,  1.00,  0.98824,  0.00,  0.00,  2.00,  0.5457,  0.3235,  0.47449,  0.91887,  0.47449,  0.91887, -0.23936,  0.1194, -0.30121
1174, 416, -0.13896,  0.05237, -0.23692,  0.26301,  0.73574,  0.62411,  0.62212, -0.62377,  0.47316,  1.00,  0.4549,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.50369,  0.92292,  0.50369,  0.92292, -0.13896,  0.05237, -0.23692
1175, 419, -0.13502,  0.12569, -0.35809,  0.22777,  0.82976,  0.50953,  0.63803, -0.52248,  0.56563,  1.00,  0.85882,  0.00,  0.00,  2.00,  0.6427,  0.7043,  0.48072,  0.94332,  0.48072,  0.94332, -0.13502,  0.12569, -0.35809
1176, 417, -0.27671,  0.05879, -0.2147, -0.11924,  0.72172,  0.68183,  0.64173, -0.46798,  0.60759,  1.00,  0.71765,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.48682,  0.89791,  0.48682,  0.89791, -0.27671,  0.05879, -0.2147
1177, 418, -0.23936,  0.1194, -0.30121,  0.02709,  0.87377,  0.48559,  0.64154, -0.38773,  0.66188,  1.00,  0.98824,  0.00,  0.00,  2.00,  0.5457,  0.3235,  0.47449,  0.91887,  0.47449,  0.91887, -0.23936,  0.1194, -0.30121
1178, 420, -0.35084,  0.09753, -0.31419, -0.22246,  0.84101,  0.49317,  0.63095, -0.26144,  0.73044,  1.00,  1.00,  0.00,  0.00,  2.00,  0.3093,  0.0314,  0.45931,  0.90012,  0.45931,  0.90012, -0.35084,  0.09753, -0.31419
1179, 421, -0.24596,  0.04506, -0.16583,  0.0239,  0.99693,  0.0746,  0.42241, -0.0777,  0.90307, -1.00,  0.41569,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.56562,  0.91005,  0.56562,  0.91005, -0.24596,  0.04506, -0.16583
1180, 422, -0.17447,  0.0071, -0.12105,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.06275,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.58103,  0.90008,  0.58103,  0.90008, -0.17447,  0.0071, -0.12105
1181, 423, -0.19643,  0.03321, -0.19701,  0.17808,  0.98232, -0.05769,  0.42328, -0.02354,  0.90569, -1.00,  0.38824,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.56403,  0.89742,  0.56403,  0.89742, -0.19643,  0.03321, -0.19701
1182, 423, -0.19643,  0.03321, -0.19701,  0.17808,  0.98232, -0.05769,  0.42328, -0.02354,  0.90569, -1.00,  0.38824,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.56403,  0.89742,  0.56403,  0.89742, -0.19643,  0.03321, -0.19701
1183, 424, -0.30871,  0.03285, -0.2057, -0.11072,  0.99355, -0.02431,  0.42195,  0.06914,  0.90398, -1.00,  0.64314,  0.00,  0.00,  2.00,  0.5506,  0.3288,  0.55202,  0.91873,  0.55202,  0.91873, -0.30871,  0.03285, -0.2057
1184, 421, -0.24596,  0.04506, -0.16583,  0.0239,  0.99693,  0.0746,  0.42241, -0.0777,  0.90307, -1.00,  0.41569,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.56562,  0.91005,  0.56562,  0.91005, -0.24596,  0.04506, -0.16583
1185, 422, -0.17447,  0.0071, -0.12105,  0.29365,  0.90747,  0.30045,  0.3873, -0.4003,  0.83052, -1.00,  0.06275,  0.00,  0.00,  2.00,  1.0025,  0.0383,  0.58103,  0.90008,  0.58103,  0.90008, -0.17447,  0.0071, -0.12105
1186, 421, -0.24596,  0.04506, -0.16583,  0.0239,  0.99693,  0.0746,  0.42241, -0.0777,  0.90307, -1.00,  0.41569,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.56562,  0.91005,  0.56562,  0.91005, -0.24596,  0.04506, -0.16583
1187, 425, -0.26784,  0.01619, -0.07817, -0.02952,  0.96242,  0.26994,  0.41225, -0.2343,  0.88043, -1.00,  0.06275,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.5809,  0.92243,  0.5809,  0.92243, -0.26784,  0.01619, -0.07817
1188, 424, -0.30871,  0.03285, -0.2057, -0.11072,  0.99355, -0.02431,  0.42195,  0.06914,  0.90398, -1.00,  0.64314,  0.00,  0.00,  2.00,  0.5506,  0.3288,  0.55202,  0.91873,  0.55202,  0.91873, -0.30871,  0.03285, -0.2057
1189, 425, -0.26784,  0.01619, -0.07817, -0.02952,  0.96242,  0.26994,  0.41225, -0.2343,  0.88043, -1.00,  0.06275,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.5809,  0.92243,  0.5809,  0.92243, -0.26784,  0.01619, -0.07817
1190, 421, -0.24596,  0.04506, -0.16583,  0.0239,  0.99693,  0.0746,  0.42241, -0.0777,  0.90307, -1.00,  0.41569,  0.00,  0.00,  2.00,  0.7625,  0.1937,  0.56562,  0.91005,  0.56562,  0.91005, -0.24596,  0.04506, -0.16583
1191, 425, -0.26784,  0.01619, -0.07817, -0.02952,  0.96242,  0.26994,  0.41225, -0.2343,  0.88043, -1.00,  0.06275,  0.00,  0.00,  2.00,  1.0005,  0.3865,  0.5809,  0.92243,  0.5809,  0.92243, -0.26784,  0.01619, -0.07817
1192, 424, -0.30871,  0.03285, -0.2057, -0.11072,  0.99355, -0.02431,  0.42195,  0.06914,  0.90398, -1.00,  0.64314,  0.00,  0.00,  2.00,  0.5506,  0.3288,  0.55202,  0.91873,  0.55202,  0.91873, -0.30871,  0.03285, -0.2057
1193, 426, -0.39681,  0.00664, -0.13628, -0.15109,  0.97282,  0.17547,  0.42172, -0.09711,  0.90151, -1.00,  0.33725,  0.00,  0.00,  2.00,  0.6377,  0.6992,  0.55761,  0.9425,  0.55761,  0.9425, -0.39681,  0.00664, -0.13628
1194, 424, -0.30871,  0.03285, -0.2057, -0.11072,  0.99355, -0.02431,  0.42195,  0.06914,  0.90398, -1.00,  0.64314,  0.00,  0.00,  2.00,  0.5506,  0.3288,  0.55202,  0.91873,  0.55202,  0.91873, -0.30871,  0.03285, -0.2057
1195, 423, -0.19643,  0.03321, -0.19701,  0.17808,  0.98232, -0.05769,  0.42328, -0.02354,  0.90569, -1.00,  0.38824,  0.00,  0.00,  2.00,  0.7377, -0.003,  0.56403,  0.89742,  0.56403,  0.89742, -0.19643,  0.03321, -0.19701
1196, 427, -0.25984,  0.00664, -0.3057,  0.01596,  0.9691, -0.24614,  0.41154,  0.21799,  0.88494, -1.00,  0.89804,  0.00,  0.00,  2.00,  0.3141,  0.0364,  0.53684,  0.89995,  0.53684,  0.89995, -0.25984,  0.00664, -0.3057
